timestamp,label,throughput_bps,goodput_bps,packet_rate_pps,packet_loss_rate,retransmission_rate,jitter_ms,inter_arrival_time_mean,packet_size_mean,packet_size_std,burstiness,rtt_mean,rtt_std,rtt_gradient,ce_count,ce_mark_rate,ect1_count,cwnd_growth_rate,rolling_mean_rtt,rolling_slope_rtt,l4s_queue_delay_ms,classic_queue_delay_ms
02:45:17,0,46173704.0,42482152.0,6006.0,0,0.0001665001665001665,0.18238936039603992,9.514350478198506e-05,960.9911754911755,699.2663943484761,1.1686626677598755,0.11373065010893246,0.09848121392629425,-0.0005126250431498891,261,261.0,5151,0,0.12067746243537188,-0.0028462214332445205,0,0
02:45:18,0,43676880.0,40348416.0,5663.0,0,0.0,0.5659293800137031,9.635176097744558e-05,964.0844075578316,699.7935130547485,1.0985932072510318,0.11930470305272897,0.11020541643751552,0.005574052943796509,118,118.0,3407,0,0.11893200888304649,-0.001848980808378247,0,0
02:45:19,0,51560880.0,47752416.0,6671.0,0,0.00014990256333383302,0.20484580748651832,0.0001033222121277313,966.1385099685205,700.0293905662402,1.2572957265335414,0.11998414053840062,0.08935885428249275,0.0006794374856716467,79,79.0,2893,0,0.1179546179592579,-0.0010698557494459677,0,0
02:45:20,0,41508624.0,38518176.0,5263.0,0,0.00019000570017100514,0.19481186347112672,0.00010253833936041003,985.8593957818734,694.9084862664836,1.0266458730059829,0.14909844947916667,0.1597620443947796,0.029114308940766054,35,35.0,2162,0,0.11867228903371077,0.0022267067487865277,0,0
02:45:21,0,32455360.0,30109888.0,4122.0,0,0.0,0.17548952731322648,9.936986690411085e-05,984.2115477923338,695.3432712020721,0.8282516597871971,0.15102948877146632,0.1240678000413561,0.0019310392922996522,24,24.0,1737,0,0.12229910524995442,0.0037309140879884027,0,0
02:45:22,0,49912416.0,46301184.0,6324.0,0,0.00031625553447185326,0.20268189980732262,0.0001074784770713998,986.5673624288426,694.562675342141,1.2174294718778769,0.1344131059027778,0.0998017463549354,-0.016616382868688523,52,52.0,2774,0,0.12456895688147629,0.0036860433824675728,0,0
02:45:23,0,54706032.0,50738208.0,6959.0,0,0.00014369880729989942,0.19772947082228365,0.00010381665987747776,982.6489438137663,695.677448346718,1.2253676078274034,0.15196357737627653,0.47381400307500204,0.017550471473498724,76,76.0,2960,0,0.1278809407839785,0.00479861417410855,0,0
02:45:25,0,55502240.0,51484832.0,7040.0,0,0.0002840909090909091,0.1904405825869227,0.00010460726085889913,985.4801136363636,694.9040418974706,1.197094670570168,0.13101963880248832,0.10664222103654394,-0.020943938573788207,42,42.0,3078,0,0.1293722856409451,0.004184832514132003,0,0
02:45:26,0,50919056.0,47197472.0,6447.0,0,0.00015511090429657206,0.12352887212725114,8.760802759874174e-05,987.2626027609741,694.1081041503356,1.0764321408741444,0.14451008258833545,0.19577764106671283,0.013490443785847128,44,44.0,3257,0,0.13292971117726554,0.00364809996838993,0,0
02:45:27,0,62633680.0,58090720.0,7873.0,0,0.0,0.15896144048191332,8.885632079791248e-05,994.437952495872,692.0490634732921,1.2807243526368872,0.20951828722653495,0.5526064615205828,0.06500820463819951,90,90.0,3936,0,0.14245721238471082,0.006579896260307564,0,0
02:45:28,0,69677728.0,64641280.0,8842.0,0,0.00022619316896629722,0.12956673405691993,8.883000013448307e-05,985.0391314182311,695.0422941067758,1.3594251158030721,0.1522606566749073,0.09951938867650355,-0.057257630551627664,151,151.0,3673,0,0.14631021304130826,0.005199525433508807,0,0
02:45:29,0,68653648.0,63718816.0,8699.0,0,0.00022991148407862974,0.17480942654489245,9.913287181420062e-05,986.5163811932406,694.7425087855935,1.2772066845412275,0.14239044311377244,0.10316593267906532,-0.00987021356113485,68,68.0,3483,0,0.14861878704741266,0.0031853524685258113,0,0
02:45:30,0,67378208.0,62498432.0,8550.0,0,0.00011695906432748539,0.16134878907039152,9.692943727834864e-05,985.0615204678362,694.9958251075948,1.2176484009874222,0.1374600025550942,0.09831461131447183,-0.004930440558678251,95,95.0,3705,0,0.150366373249082,0.0006677150622834032,0,0
02:45:31,0,64621968.0,59990336.0,8163.0,0,0.0003675119441381845,0.18505036255492796,0.00010325569231350671,989.556045571481,693.8503280462561,1.121013259097847,0.1323553012211669,0.1817181856497528,-0.005104701333927292,102,102.0,3224,0,0.14869205842328204,-0.00039923529965783913,0,0
02:45:32,0,59293008.0,55005888.0,7547.0,0,0.0,0.18031294466953152,0.0001017407842697277,982.0625414071817,695.9783882074138,0.9828146218370257,0.1261856442687747,0.09412063667431865,-0.0061696569523921885,36,36.0,3113,0,0.14620767397301287,-0.0014710292000247379,0,0
02:45:33,0,60957216.0,56533664.0,7730.0,0,0.000646830530401035,0.1770061810191142,0.00010248479227428064,985.7247089262613,694.7507209915781,0.9922345893461328,0.12882559900814736,0.36686940324002665,0.0026399547393726464,48,48.0,3502,0,0.1456489232835498,-0.0032054469179421626,0,0
02:45:34,0,57738064.0,53443360.0,7419.0,0,0.0002695781102574471,0.1517528448575555,9.840622395638605e-05,972.8073864402211,697.9083061127014,0.935218970771882,0.12876592972972975,0.11299074383864617,-5.966927841760672e-05,138,138.0,3782,0,0.14332915851889513,-0.0037053605359081507,0,0
02:45:35,0,51042096.0,47348544.0,6491.0,0,0.00015405946695424435,0.197321142177555,0.00010879094868852472,982.9397627484209,695.6577882476391,0.8327765402228778,0.13606363438155133,0.13306681568719547,0.007297704651821585,49,49.0,2720,0,0.14383355807680143,-0.004922296500250981,0,0
02:45:36,0,51362704.0,47580448.0,6591.0,0,0.00015172204521316947,0.1826146137929887,0.00010672744380505204,974.10681231983,697.827280773803,0.8374012763045262,0.12300122208688592,0.11443597267185099,-0.013062412294665413,36,36.0,3107,0,0.14168267202665646,-0.006013504101962302,0,0
02:45:37,0,54486896.0,50453888.0,6991.0,0,0.00028608210556429694,0.14777830374329848,9.916793976048373e-05,974.2328708339294,697.61739361683,0.9002950664179011,0.13321860912926736,0.09580713774144477,0.01021738704238144,121,121.0,3428,0,0.13405270421692972,-0.0019528059133431337,0,0
02:45:38,0,57775984.0,53542336.0,7395.0,0,0.0,0.15577991651344877,9.98870340398366e-05,976.6055442866802,697.22307846609,0.9737911758584291,0.13715002830188677,0.08527880762572823,0.00393141917261941,48,48.0,3380,0,0.13254164137962768,-0.0005699974660560644,0,0
02:45:39,0,58619008.0,54327232.0,7460.0,0,0.00013404825737265417,0.14165660460782645,9.690083484416961e-05,982.2219839142091,695.5531384570929,1.0049975178781487,0.15750768695335277,0.17431584238821957,0.020357658651465993,83,83.0,3585,0,0.1340533657635857,0.0014483736202416174,0,0
02:45:40,0,63918848.0,59235392.0,8180.0,0,0.00024449877750611245,0.17049026420873162,0.00010364920516689798,976.7550122249389,697.1306915533731,1.1023992254422763,0.1282129598287784,0.09464100358818839,-0.02929472712457437,149,149.0,3635,0,0.13312866149095412,0.0013569151432314794,0,0
02:45:41,0,63311840.0,58789088.0,8000.0,0,0.00025,0.20334607803356308,0.00011430568792832197,989.2475,694.0212271564538,1.0944031137437575,0.1196652294178436,0.09043980620125579,-0.00854773041093479,82,82.0,3022,0,0.1318596543106218,0.0005709887697426709,0,0
02:45:42,0,67984320.0,63072320.0,8660.0,0,0.00011547344110854503,0.2008058302492041,0.00011154611056444895,981.2979214780601,696.1886331012745,1.157777079560437,0.1313784008147916,0.249750389967574,0.011713171396947997,61,61.0,3466,0,0.13237892996522346,0.00016647124293788155,0,0
02:45:43,0,65313208.0,60589800.0,8323.0,0,0.00012014898474107894,0.19993663100220005,0.00011073918446873392,980.9144539228644,696.2509893973845,1.1040973764499817,0.1592608423629243,0.9103884362681105,0.027882441548132686,103,103.0,3316,0,0.13542245430070116,0.0013958686432498182,0,0
02:45:44,1,66026880.0,61271728.0,8489.0,0,0.0014135940629049358,0.17869888684518387,0.00010781471848375499,972.2417245847568,698.77999215717,1.1007382573402056,0.17578912229052088,0.9412167068666877,0.01652827992759659,220,220.0,2520,0,0.14012477355678027,0.0031539185925085534,0,0
02:45:45,1,50227392.0,46772672.0,6276.0,0,0.004302103250478011,0.26945585537701944,0.0001426208541687741,1000.3862332695985,691.1141529660495,0.8384828278547941,0.20676384106280196,1.3192744849189266,0.030974718772281085,134,134.0,1144,0,0.14719479422490533,0.006518034208427816,0,0
02:45:46,1,69330720.0,64600128.0,8642.0,0,0.003934274473501504,0.27376236109279245,0.00014347989254838794,1002.8164776672066,690.5990556399036,1.1236834854842994,0.17099578928946446,0.6543862178741733,-0.0357680517733375,123,123.0,1405,0,0.15199425094516322,0.006203365493657004,0,0
02:45:47,1,72469280.0,67517088.0,9040.0,0,0.005088495575221239,0.2960007497898529,0.00015036383750283332,1002.0641592920354,690.7600311702655,1.1412889792563983,0.20999598168249659,0.8917464714158624,0.039000192393032124,127,127.0,1447,0,0.15967198820048611,0.008115386806754858,0,0
02:45:48,1,72804144.0,67851872.0,9047.0,0,0.003868685752183044,0.2739471187481901,0.00014152208999171606,1005.9155521167238,689.6356113107513,1.1200540352234483,0.1929921054398925,0.7115201252490257,-0.017003876242604077,124,124.0,1474,0,0.1652561959142867,0.008431383753846165,0,0
02:45:50,1,71368816.0,66553152.0,8833.0,0,0.0028302954828484093,0.24870863387349926,0.0001315564133118892,1009.9741877051964,688.5143220805516,1.0768499333407215,0.17710218644650844,0.6261379400810227,-0.015889918993384072,132,132.0,1252,0,0.16721564586360227,0.008560961427905087,0,0
02:45:51,1,74055760.0,69056352.0,9181.0,0,0.003376538503430999,0.2414920781204216,0.00012714610899715382,1008.2746977453437,689.0875813121937,1.1005587877383538,0.17829685329341316,0.6085838764795808,0.001194666846904724,115,115.0,1247,0,0.17222403521006577,0.006565211855088331,0,0
02:45:52,1,69973408.0,65254432.0,8682.0,0,0.0035706058511863624,0.2503568087891278,0.0001287666035610305,1007.4494356139138,689.3943003113682,1.0296961744587252,0.19719047620726116,0.6793925959722071,0.018893622913847996,107,107.0,1062,0,0.17997655988900751,0.004423097341514493,0,0
02:45:53,1,66870224.0,62368672.0,8265.0,0,0.004234724742891712,0.2438673892809625,0.00012798481850748717,1011.3464004839685,688.0709843633404,0.985647080933774,0.2017652192192192,0.6746410400153674,0.004574743011958038,99,99.0,1100,0,0.18701524172945025,0.002371692397002551,0,0
02:45:54,1,63621984.0,59332032.0,7876.0,0,0.0025393600812595226,0.2297866185287752,0.00012338275001162575,1009.7445403758253,688.6514639152153,0.9401125210737042,0.19460863729977115,0.6714182695646616,-0.007156581919448041,99,99.0,1133,0,0.19055002122313497,0.0009355843188274006,0,0
02:45:55,1,61801232.0,57628224.0,7649.0,0,0.002745456922473526,0.24629148969382042,0.0001264032771397834,1009.9560726892404,688.5151915117057,0.9189460535295331,0.195263362164297,0.6591618724953016,0.0006547248645258352,99,99.0,1151,0,0.19249744521051254,0.00020861571404985296,0,0
02:45:56,1,52979984.0,49389248.0,6573.0,0,0.004259850905218318,0.2569966463894368,0.0001329482871442761,1007.530503575232,689.1836814907257,0.7845683712831943,0.18094456033676332,0.5687829217883464,-0.014318801827533673,87,87.0,981,0,0.1899155171379087,0.0005295514141191871,0,0
02:45:57,1,58303216.0,54364992.0,7221.0,0,0.0024927295388450354,0.23057114401531037,0.00012562717427177112,1009.2649217559895,688.757065903683,0.8777325906421031,0.1587660058187864,0.3472565353268416,-0.02217855451797693,79,79.0,1101,0,0.18869253879084086,-0.002430828029547397,0,0
02:45:58,1,55639168.0,51823200.0,6958.0,0,0.004024144869215292,0.27385453215803357,0.00014197060443965357,999.5538947973556,691.5083229786171,0.8594010901792501,0.17987236288570185,0.5896100579248229,0.021106357066915465,117,117.0,1165,0,0.18568017691116143,-0.001491699007353688,0,0
02:45:59,1,70028400.0,65262048.0,8715.0,0,0.003327596098680436,0.2673862164583298,0.00013960124649037346,1004.4234079173838,690.1310058497603,1.086314251053552,0.19444572237665045,0.8183413611161837,0.014573359490948595,132,132.0,1362,0,0.18582553860483722,-0.000526116443684337,0,0
02:46:00,1,71942736.0,67042720.0,8953.0,0,0.004020998547972747,0.2792599440732053,0.00014490592255988645,1004.4501284485648,690.0907929962328,1.1150176609352866,0.18383728226902177,0.6339961044553898,-0.01060844010762868,123,123.0,1439,0,0.18649904818708854,-0.0012161235998295254,0,0
02:46:01,1,71969104.0,67066944.0,8960.0,0,0.004129464285714286,0.26496723074187967,0.0001388793146521109,1004.0332589285714,690.2286126589721,1.1190453699262688,0.17922598365122616,0.6849089058635597,-0.004611298617795606,119,119.0,1421,0,0.18659196122286986,-0.0021596492037882623,0,0
02:46:02,1,75264448.0,70158432.0,9344.0,0,0.003852739726027397,0.45426534499007826,0.0001347750396630525,1006.855308219178,689.4099258388369,1.1607351782414972,0.19120564438676185,0.665498873208798,0.011979660735535691,117,117.0,1453,0,0.18599347804081992,-0.0012014260928589766,0,0
02:46:03,1,69447696.0,64700832.0,8655.0,0,0.0034662045060658577,0.2648290237863322,0.00014042755128716332,1002.9996533795494,690.4572437379934,1.066788214613905,0.19417295246417338,0.9212962337707877,0.0029673080774115235,145,145.0,1457,0,0.18523425136531532,0.0002961764693990423,0,0
02:46:04,1,71362400.0,66491296.0,8908.0,0,0.004265828468792097,0.29897832078583886,0.00015126717964567238,1001.3807813201616,691.0381815369634,1.0833192923520303,0.19743419623287672,0.9868207207807589,0.003261243768703348,136,136.0,1330,0,0.1855168072586259,0.0015865870699267282,0,0
02:46:05,1,73052960.0,68061536.0,9122.0,0,0.0039465029598772195,0.2960310547220604,0.00015188434539349923,1001.0545932909449,691.1403227384684,1.0903587783098505,0.17285566865869856,0.634454355450386,-0.024578527574178166,132,132.0,1442,0,0.18327603790806607,0.001545749836975433,0,0
02:46:06,1,71761408.0,66900864.0,8904.0,0,0.004492362982929021,0.3148214552451745,0.00015593876560712067,1007.4321653189578,689.2204413879696,1.041875342537384,0.18037393952033368,0.7052696505050771,0.007518270861635118,146,146.0,1234,0,0.18321897582642308,0.0012320217231940873,0,0
02:46:07,1,68477504.0,63804000.0,8545.0,0,0.0038619075482738442,0.28848677836672576,0.0001475794261760926,1001.7188999414863,690.9615834097558,0.9797254901404203,0.1890710954063604,0.8031911384807765,0.008697155886026736,121,121.0,1341,0,0.1862494847851805,-7.896975477298391e-05,0,0
02:46:08,1,65893456.0,61370112.0,8257.0,0,0.003875499576117234,0.26708752005651,0.00013904025157292685,997.5392999878891,692.1695217974504,0.9291235983335546,0.17309832149329465,0.6100019986648723,-0.015972773913065758,108,108.0,1380,0,0.18557208064593975,-0.0012214473942956316,0,0
02:46:09,1,67462368.0,62853536.0,8421.0,0,0.003918774492340577,0.25340327427087234,0.0001339956303956673,1001.4007837548985,691.0349368701706,0.9547001752307219,0.1994472507173601,0.7383503881975412,0.026348929224065454,118,118.0,1356,0,0.18607223348001073,0.00012695617952618242,0,0
02:46:10,1,50663760.0,47205312.0,6309.0,0,0.0026945633222380727,0.24275309568600426,0.0001309391585950543,1003.7993342843557,690.273447204705,0.739233715548429,0.16367452941176472,0.4601565202522795,-0.03577272130559539,78,78.0,1117,0,0.18405595819428502,-0.0012437335170501355,0,0
02:46:11,1,67734528.0,63146976.0,8406.0,0,0.0028551034975017845,0.2222035308198635,0.00012143323422896585,1007.2348322626696,689.3680602125733,0.9944572981655899,0.16333366488413548,0.46255156873175923,-0.00034086452762924213,119,119.0,1275,0,0.18246672631757593,-0.002696038727747061,0,0
02:46:12,1,68081920.0,63497216.0,8424.0,0,0.004985754985754986,0.2529245070532544,0.000129968327750195,1010.2374169040836,688.3876841229853,1.0102104347877698,0.2150234656660413,0.8782607721414767,0.051689800781905826,112,112.0,985,0,0.18484850844550388,-0.00033762204352141844,0,0
02:46:13,1,68705264.0,64031200.0,8571.0,0,0.0033835025084587565,0.26111897996666006,0.00013188845635573254,1002.0018667600046,690.9707239506726,1.0205840214325357,0.2035784696915987,0.67294234073365,-0.011444995974442596,110,110.0,1204,0,0.18578906016824642,0.0013056418075102021,0,0
02:46:14,1,70803632.0,65959360.0,8821.0,0,0.004307901598458225,0.2815877043055624,0.00014859951542618594,1003.3390772021313,690.2973147970498,1.0526279858610175,0.16302475069156294,0.5957880967398416,-0.040553719000035765,133,133.0,1554,0,0.18234811561411507,0.0008402946039997932,0,0
02:46:15,1,59137584.0,55125792.0,7341.0,0,0.0028606456885982836,0.2809275085865668,0.00014438794809076377,1006.9742541888027,689.3878136228738,0.8977631794772171,0.2523249889071487,4.537233303394356,0.08930023821558578,106,106.0,1153,0,0.19029504763896007,0.004024385168410234,0,0
02:46:16,1,73034208.0,68098528.0,9050.0,0,0.005856353591160221,0.3409250753037842,0.00016636099653594968,1008.7597790055248,688.785310493286,1.1065885934177508,0.2533657956536979,1.2237991040490195,0.001040806746549161,154,154.0,1131,0,0.19759423325229647,0.006803200579487501,0,0
02:46:18,1,70579936.0,65761792.0,8809.0,0,0.004881371324781473,0.28861344236781267,0.0001466100482265046,1001.5316153933477,690.9818659633174,1.0660065318318115,0.19183092013888886,0.7502572034388203,-0.06153487551480902,122,122.0,1339,0,0.19787021572554933,0.005920628856299832,0,0
02:46:19,1,70241200.0,65453696.0,8733.0,0,0.003549753807397229,0.2841030158260354,0.00014836295067144543,1005.3990610328639,689.7352721939749,1.0539693933957581,0.17642178885017423,0.6841144454166692,-0.015409131288714628,134,134.0,1470,0,0.1982025624612373,0.003099255047613905,0,0
02:46:20,1,71448192.0,66584448.0,8894.0,0,0.00494715538565325,0.3176004130474258,0.00015789889034613117,1004.1628063863278,690.1710281887764,1.0657066081197437,0.20578806968641114,0.8634476692973374,0.029366280836236908,139,139.0,1317,0,0.1988366443581424,0.0035959892042437,0,0
02:46:21,1,70881776.0,66091808.0,8785.0,0,0.004325554923164485,0.29611389725710596,0.00014996040062826188,1008.5625498007968,688.9321245728877,1.026307921960389,0.1953226750348675,0.8466394813122909,-0.010465394651543641,133,133.0,1208,0,0.20200145892045268,0.0010601771538217095,0,0
02:46:22,1,69609872.0,64852000.0,8687.0,0,0.0029929780131230576,1.1718995728182042,0.00015415699010397086,1001.6385403476459,690.96017105555,1.005162475448634,0.17053890927906173,0.6266571124567928,-0.024783765755805764,112,112.0,1477,0,0.20272198335994532,-0.0032338148532813538,0,0
02:46:23,1,74720576.0,69608608.0,9330.0,0,0.004287245444801715,0.2773608172824901,0.00014362372006745388,1001.0795284030011,691.0872666900527,1.0687158391162543,0.1879453836945972,0.7203485679207691,0.017406474415535472,145,145.0,1537,0,0.2000141751628009,-0.003219712378257593,0,0
02:46:24,1,74379424.0,69297280.0,9276.0,0,0.0038809831824062097,1.2216538602993974,0.00014440793554095245,1002.3100474342389,690.7000995065383,1.0552721737980615,0.17385026055646483,0.7470963278492999,-0.014095123138132382,126,126.0,1526,0,0.19704135424928754,-0.004409215357895462,0,0
02:46:25,1,72442912.0,67528096.0,8976.0,0,0.003787878787878788,0.2833039823728705,0.00014620711876489327,1008.8418003565063,688.6927403851063,1.0254126794569913,0.1943334772108844,0.7525094005699079,0.020483216654419573,145,145.0,1441,0,0.20017222690121966,-0.0068246913123233225,0,0
02:46:26,1,72720128.0,67774528.0,9042.0,0,0.0042026100420261,0.2872710108093411,0.0001484958514506911,1005.3103295731033,689.8280885651258,1.009920108904971,0.17752926514635808,0.6535836195455043,-0.016804212064526314,134,134.0,1386,0,0.19269265452514056,-0.0045829111531023314,0,0
02:46:27,1,69583520.0,64876064.0,8628.0,0,0.004520166898470098,0.29338232983724605,0.00014678771683469742,1008.1061659712564,689.0386830672813,0.9710129534557393,0.16826284163382302,0.5349151612587674,-0.009266423512535066,125,125.0,1205,0,0.18418235912315312,-0.0018705703264824945,0,0
02:46:28,1,70982880.0,66195296.0,8762.0,0,0.005934718100890208,0.6617582292467385,0.00016081769939100833,1012.652362474321,687.4842365934611,0.9899838563029093,0.27192315539568346,1.3600878300223778,0.10366031376186044,134,134.0,1224,0,0.19219158264883257,0.003425195356098516,0,0
02:46:29,1,71983856.0,67088192.0,8941.0,0,0.003802706632367744,0.2873468175701172,0.00014934859819860265,1006.3731126272229,689.4720704776331,1.0015101485414597,0.1600565005121202,0.5530609018940396,-0.11186665488356326,129,129.0,1451,0,0.1905550538150272,0.0006210531075187994,0,0
02:46:30,1,72137456.0,67226528.0,8963.0,0,0.004685931049871694,0.2983612888327653,0.00015256618235000034,1006.0450741939082,689.5352126809385,1.002685635430995,0.18970809549982826,0.7788066321643929,0.029651594987708058,138,138.0,1456,0,0.18894705639636886,0.0015903897726608192,0,0
02:46:31,1,73224944.0,68249376.0,9101.0,0,0.004285243379848368,0.2906755136422031,0.00014835166407155465,1005.7266234479728,689.725593344801,1.0144972031360981,0.18557572721179624,0.8195473076304997,-0.004132368288032012,128,128.0,1394,0,0.18797236161406172,0.0018315403324325199,0,0
02:46:32,1,73326416.0,68299616.0,9170.0,0,0.004034896401308615,0.28098712622054317,0.0001457957044034166,999.5422028353327,691.5392659840545,1.0106988634100627,0.1658296013157895,0.5383474786345879,-0.019746125896006744,153,153.0,1529,0,0.18750143081773452,-0.0005384767485944413,0,0
02:46:33,1,72242000.0,67331392.0,8994.0,0,0.005448076495441405,0.34170371261811644,0.00016740979547032945,1004.0304647542806,690.2336637139468,0.9991652609217414,0.21294936442742776,1.0024665581636838,0.04711976311163826,155,155.0,1185,0,0.1900018288910176,0.0008791892158463381,0,0
02:46:34,1,75166768.0,70055424.0,9353.0,0,0.004383620228803593,0.3159345346125472,0.00015744194707062838,1004.5809900566663,690.0970615322968,1.0384862963098869,0.185314027406199,0.6901608818405658,-0.02763533702122875,136,136.0,1408,0,0.191148205575991,-0.0004532802692654722,0,0
02:46:35,1,74845296.0,69725888.0,9337.0,0,0.005462139873621078,0.2950533214626467,0.00015106521412768523,1001.998714790618,690.7351439518143,1.0306241941623362,0.23811291422937889,1.1199748625871955,0.052798886823179875,138,138.0,1514,0,0.19552614927784046,0.0023207825541546505,0,0
02:46:36,1,74729008.0,69602560.0,9337.0,0,0.0039627289279211735,0.28033423164717775,0.0001467922199661137,1000.4418978258541,691.2168857884292,1.0261842298495114,0.17762121612903223,0.741776547190412,-0.06049169810034666,147,147.0,1661,0,0.19553534437610787,0.0001443575615147744,0,0
02:46:37,1,64407440.0,60034336.0,7999.0,0,0.00450056257032129,0.3024305254410524,0.00015343195439935118,1006.4920615076885,689.4734016640442,0.8907792076716151,0.19470599769496733,0.8501030508229328,0.017084781565935098,129,129.0,1193,0,0.1981796599822223,-0.0017190463796694614,0,0
